제품명,기능성,processed_text
조삼원홍삼진스틱,①면역력 증진에 도움을 줄 수 있음 ②피로개선에 도움을 줄 수 있음 ③혈소판 응집 억제를 통한 혈액흐름에 도움을 줄 수 있음 ④기억력 개선에 도움을 줄 수 있음 ⑤항산화에 도움을 줄 수 있음,면역 피로 혈액 기억 항산화
조선 면역닥터,①정상적인 면역기능에 필요②정상적인 세포분열에 필요,면역
조선 송침유,"비타민 E
-항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요",비타민 항산화 산소
조아 멀티비타민미네랄 구미,"비타민 E : 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
셀레늄 : 유해산소로부터 세포를 보호하는데 필요
아연 : (1) 정상적인 면역기능에 필요 (2) 정상적인 세포분열에 필요
망간 : (1) 뼈 형성에 필요 (2) 에너지 이용에 필요 (3) 유해산소로부터 세포를 보호하는데 필요
몰리브덴 : 산화･환원 효소의 활성에 필요
나이아신 : 체내 에너지 생성에 필요
비타민 B6 : 단백질 및 아미노산 이용에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
비타민 B1 : 탄수화물과 에너지 대사에 필요
비타민 B2 : 체내 에너지 생성에 필요",비타민 항산화 산소 셀레늄 산소 아연 면역 망간 뼈 에너지 산소 몰리브덴 산화 환원 효소 활 나이아신 에너지 비타민 단백질 아미노산 혈액 시스테인 비타민 에너지 비타민 에너지
조아 메모리 부스터,"피브로인 추출물 : (국문) 기억력 개선에 도움을 줄 수 있음(기타II 등급) (영문) May help to improve memory

1. 마그네슘 : (가) 에너지 이용에 필요 (나) 신경과 근육 기능 유지에 필요
2. 홍경천추출물 : 스트레스로 인한 피로 개선에 도움을 줄 수 있음
3. 비타민 C : (가) 결합조직 형성과 기능유지에 필요 (나) 철의 흡수에 필요 (다) 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
4. 옥타코사놀 : 지구력 증진에 도움을 줄 수 있음
5. 비타민 D : (가) 칼슘과 인이 흡수되고 이용되는데 필요 (나) 뼈의 형성과 유지에 필요 (다) 골다공증발생 위험 감소에 도움을 줌
6. 비타민 B12 : 정상적인 엽산 대사에 필요
7. 엽산 : (가) 세포와 혈액생성에 필요 (나) 태아 신경관의 정상 발달에 필요 (다) 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
8. 비타민 B6 : (가) 단백질 및 아미노산 이용에 필요 (나) 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
9. 비타민 B1 : 탄수화물과 에너지 대사에 필요",피 브로 물 기억 등급 마그네슘 에너지 신경 근육 홍 물 스트레스 피로 비타민 철 항산화 산소 옥 타코 놀 지구력 비타민 칼슘 인 뼈 골다공증 감소 비타민 엽산 엽산 혈액 태아 경관 혈액 시스테인 비타민 단백질 아미노산 혈액 시스테인 비타민 에너지
조아 복합쏘팔메토 골드,"①전립선 건강의 유지에 도움을 줄 수 있음
①지구력 증진에 도움을 줄 수 있음
①정상적인 면역기능에 필요②정상적인 세포분열에 필요
①항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요
①체내 에너지 생성에 필요
①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌",전립선 지구력 면역 항산화 산소 피부 점막 상피세포 에너지 칼슘 인 뼈 골다공증 감소
조아 비타비드 ABCD,"1) 비타민A : 어두운 곳에서 시각 적응을 위해 필요, 피부와 점막을 형성하고 기능을 유지하는데 필요, 상피세포의 성장과 발달에 필요.
2) 비타민B1 : 탄수화물과 에너지 대사에 필요.
3) 비타민B2 : 체내 에너지 생성에 필요.
4) 비타민B6 : 단백질 및 아미노산 이용에 필요, 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요.
5) 비타민B12 : 정상적인 엽산 대사에 필요.
6) 비타민C : 결합조직 형성과 기능유지에 필요, 철의 흡수에 필요, 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요.
7) 비타민D : 칼슘과 인이 흡수되고 이용되는데 필요, 뼈의 형성과 유지에 필요, 골다공증발생 위험 감소에 도움을 줌.",비타민 피부 점막 상피세포 비타민 에너지 비타민 에너지 비타민 단백질 아미노산 혈액 시스테인 비타민 엽산 비타민 철 항산화 산소 비타민 칼슘 인 뼈 골다공증 감소
조아 식물성 오메가3,"[EPA 및 DHA 함유유지 제품]①혈중 중성지질 개선에 도움을 줄 수 있음 ②혈행개선에 도움을 줄 수 있음
[비타민D]①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌
[비타민E]①유해산소로부터 세포를 보호하는데 필요
 ",중성 지질 혈행 비타민 칼슘 인 뼈 골다공증 감소 비타민 산소
조아 장건강,장내 유익균 증식 및 배변활동 원활에 도움을 줄 수 있음,장내 유익 균 배변
조아 전립선건강 눈건강,"[쏘팔메토 열매 추출물] 전립선 건강의 유지에 도움을 줄 수 있음
[마리골드꽃추출물] 노화로 인해 감소될 수 있는 황반색소밀도를 유지하여 눈 건강에 도움을 줄 수 있음
[옥타코사놀 함유 유지] 지구력 증진에 도움을 줄 수 있음
[아연] 정상적인 면역기능에 필요 / 정상적인 세포분열에 필요
[비타민E] 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[비타민A] 어두운 곳에서 시각 적응을 위해 필요 / 피부와 점막을 형성하고 기능을 유지하는데 필요 / 상피세포의 성장과 발달에 필요 
[비타민B2] 체내 에너지 생성에 필요
[비타민D] 칼슘과 인이 흡수되고 이용되는데 필요 / 뼈의 형성과 유지에 필요 / 골다공증발생 위험 감소에 도움을 줌",팔메 토 열매 물 전립선 마리 골드 꽃 물 노화 감소 황반 색소 밀도 눈 옥 타코 놀 지구력 아연 면역 비타민 항산화 산소 비타민 피부 점막 상피세포 비타민 에너지 비타민 칼슘 인 뼈 골다공증 감소
조아눈건강,"노화로 인해 감소될 수 있는 황반색소밀도를 유지하여 눈건강에 도움을 줄 수 있음
①눈의 피로도 개선에 도움을 줄 수 있음
①유해산소로부터 세포를 보호하는데 필요
①항산화작용을 하여 유해산소로부터 세포를 보호하는데 필요						
①체내 에너지 생성에 필요
①정상적인 면역기능에 필요②정상적인 세포분열에 필요
①뼈 형성에 필요②에너지 이용에 필요③유해산소로부터 세포를 보호하는데 필요
①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
①정상적인 엽산 대사에 필요
①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요
①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요
①탄수화물과 에너지 대사에 필요
①체내 에너지 생성에 필요
①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌
체내 탄수화물, 지방, 단백질 대사에 관여",노화 감소 황반 색소 밀도 눈 눈 피로 산소 항산화작용 산소 에너지 면역 뼈 에너지 산소 혈액 태아 경관 혈액 시스테인 지방 단백질 에너지 엽산 피부 점막 상피세포 단백질 아미노산 혈액 시스테인 에너지 에너지 칼슘 인 뼈 골다공증 감소 지방 단백질 관여
조아바이톤,"[홍삼제품]①면역력 증진에 도움을 줄 수 있음②피로개선에 도움을 줄 수 있음③혈소판 응집 억제를 통한 혈액흐름에 도움을 줄 수 있음④기억력 개선에 도움을 줄 수 있음⑤항산화에 도움을 줄 수 있음
[옥타코사놀함유유지 제품]①지구력 증진에 도움을 줄 수 있음
  ",홍삼 면역 피로 혈액 기억 항산화 옥 타코 놀 지구력
조아바이톤-에이(A),"①면역력 증진·피로개선·혈소판 응집억제를 통한 혈액흐름·기억력 개선·항산화에 도움을 줄 수 있음

①지구력 증진에 도움을 줄 수 있음

①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요",면역 피로 혈액 기억 항산화 지구력 피부 점막 상피세포
조아제약 MSM 글루코사민 비타민D,"①관절 및 연골 건강·피부보습에 도움을 줄 수 있음

①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

① 관절 및 연골건강에 도움을 줄 수 있음",관절 연골 피부 보습 칼슘 인 뼈 골다공증 감소 관절 연골
조아제약 멀티비타민미네랄16,",[비타민C] ①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③유해산소로부터 세포를 보호하는데 필요

[셀렌] ①유해산소로부터 세포를 보호하는데 필요

[나이아신] ①체내 에너지 생성에 필요

[아연] ①정상적인 면역기능에 필요②정상적인 세포분열에 필요

[판토텐산] ①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

[비타민B1] ①탄수화물과 에너지 대사에 필요

[비타민B2] ①체내 에너지 생성에 필요

[비타민B6] ①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요

[철] ①체내 산소운반과 혈액생성에 필요②에너지 생성에 필요

[망간] ①뼈 형성에 필요②에너지 이용에 필요③유해산소로부터 세포를 보호하는데 필요

[비타민A] ①어두운 곳에서 시각 적응을 위해 필요②피부와 점막을 형성하고 기능을 유지하는데 필요③상피세포의 성장과 발달에 필요

[비타민D] ①칼슘과 인이 흡수되고 이용되는데 필요②뼈의 형성과 유지에 필요③골다공증발생 위험 감소에 도움을 줌

[비타민B12] ①정상적인 엽산 대사에 필요

[비타민K] ①정상적인 혈액응고에 필요②뼈의 구성에 필요

[비타민E] ①유해산소로부터 세포를 보호하는데 필요

[엽산] ①세포와 혈액생성에 필요②태아 신경관의 정상 발달에 필요③혈액의 호모시스테인 수준을 정상으로 유지하는데 필요",비타민 철 산소 셀렌 산소 나이아신 에너지 아연 면역 판토텐산 지방 단백질 에너지 비타민 에너지 비타민 에너지 비타민 단백질 아미노산 혈액 시스테인 철 산소 운반 혈액 에너지 망간 뼈 에너지 산소 비타민 피부 점막 상피세포 비타민 칼슘 인 뼈 골다공증 감소 비타민 엽산 비타민 혈액 뼈 구성 비타민 산소 엽산 혈액 태아 경관 혈액 시스테인
조아제약 스트레스엔테아닌,"① 스트레스로 인한 긴장완화에 도움을 줄 수 있음

①에너지 이용에 필요②신경과 근육 기능 유지에 필요

①결합조직 형성과 기능유지에 필요②철의 흡수에 필요③항산화작용을 하여 유해산소로부터 세포를 보호하는데 필요

①정상적인 면역기능에 필요②정상적인 세포분열에 필요

①지방, 탄수화물, 단백질 대사와 에너지 생성에 필요

①단백질 및 아미노산 이용에 필요②혈액의 호모시스테인 수준을 정상으로 유지하는데 필요",스트레스 긴장 완화 에너지 신경 근육 철 항산화작용 산소 면역 지방 단백질 에너지 단백질 아미노산 혈액 시스테인
조아제약 스트레스엔테아닌,"[테아닌] 스트레스로 인한 긴장완화에 도움을 줄 수 있음
[마그네슘] 에너지 이용에 필요 / 신경과 근육 기능 유지에 필요
[비타민C] 결합조직 형성과 기능유지에 필요 / 철의 흡수에 필요 / 항산화 작용을 하여 유해산소로부터 세포를 보호하는데 필요
[아연] 정상적인 면역기능에 필요 / 정상적인 세포분열에 필요
[판토텐산] 지방, 탄수화물, 단백질 대사와 에너지 생성에 필요
[비타민B6] 단백질 및 아미노산 이용에 필요 / 혈액의 호모시스테인 수준을 정상으로 유지하는데 필요",테아닌 스트레스 긴장 완화 마그네슘 에너지 신경 근육 비타민 철 항산화 산소 아연 면역 판토텐산 지방 단백질 에너지 비타민 단백질 아미노산 혈액 시스테인
조아제약 어골칼슘마그네슘아연비타민D,"폴리감마글루탐산 : 체내 칼슘흡수 촉진에 도움을 줄 수 있음
칼슘 : 뼈와 치아 형성에 필요 / 신경과 근육 기능 유지에 필요 / 정상적인 혈액응고에 필요 / 골다공증발생 위험 감소에 도움을 줌 
마그네슘 : 에너지 이용에 필요 / 신경과 근육 기능 유지에 필요
비타민D : 칼슘과 인이 흡수되고 이용되는데 필요, 뼈의 형성과 유지에 필요, 골다공증발생 위험 감소에 도움을 줌
아연 : 정상적인 면역기능에 필요, 정상적인 세포분열에 필요",폴리 감마 글루탐산 칼슘 촉진 칼슘 뼈 치아 신경 근육 혈액 골다공증 감소 마그네슘 에너지 신경 근육 비타민 칼슘 인 뼈 골다공증 감소 아연 면역
